Station,Date,Hour,Tdry,Twet,RH,Tdew
41351,20230815,6,5.6,5.5,98,5.3
41351,20230815,7,4.7,4.6,98,4.4
41351,20230815,8,6.2,6.1,99,6.1
41351,20230815,9,9.8,9.6,97,9.4
41351,20230815,10,11.6,10.4,85,9.2
41351,20230815,11,14.6,11.3,65,8.1
41351,20230815,12,14.4,10.8,61,7
41351,20230815,13,14.7,10.9,60,7
41351,20230815,14,14.4,11.4,67,8.4
41351,20230815,15,14.4,11,63,7.5
41351,20230815,16,13.6,10.9,70,8.3
41351,20230815,17,13,10.8,75,8.7
41351,20230815,18,12.4,10.9,82,9.4
41351,20230815,19,12.1,10.7,83,9.3
41351,20230815,20,12,11,88,10.1
41351,20230815,21,11.1,10.3,90,9.5
41351,20230815,22,10.8,10.3,93,9.7
41351,20230815,23,10.3,10,96,9.7
41351,20230816,0,10.2,9.8,95,9.4
41351,20230816,1,9.2,8.9,96,8.6
41351,20230816,2,8.5,8.3,97,8.1
41351,20230816,3,8.4,8.3,98,8.1
41351,20230816,4,9,8.9,98,8.7
41351,20230816,5,8.9,8.8,98,8.6
41351,20230816,6,8.5,8.3,97,8.1
41351,20230816,7,7,6.8,97,6.6
41351,20230816,8,8.1,8,98,7.8
41351,20230816,9,10.8,10.2,92,9.6
41351,20230816,10,12.8,11.2,81,9.6
41351,20230816,11,14.5,11.2,64,7.8
41351,20230816,12,15.3,11.1,57,6.9
41351,20230816,13,15,11.2,60,7.3
41351,20230816,14,14.3,12.2,77,10.3
41351,20230816,15,13.8,11.5,74,9.3
41351,20230816,16,12.7,11,80,9.3
41351,20230816,17,13.1,10.9,75,8.8
41351,20230816,18,11.6,10.5,86,9.3
41351,20230816,19,11.6,10.4,85,9.2
41351,20230816,20,11.7,10.5,85,9.3
41351,20230816,21,11,10,87,8.9
41351,20230816,22,11.5,9.7,78,7.8
41351,20230816,23,11.6,9.8,78,7.9
41351,20230817,0,10.6,9.3,83,7.8
41351,20230817,1,10.8,9.5,83,8
41351,20230817,2,11.1,9.5,80,7.8
41351,20230817,3,11.3,8.7,68,5.6
41351,20230817,4,11.1,8.7,70,5.9
41351,20230817,5,9.5,8.3,84,6.9
41351,20230817,6,9.2,8.2,86,7
41351,20230817,7,9.1,8.3,89,7.4
41351,20230817,8,9.7,8.6,85,7.3
41351,20230817,9,12.1,10.1,76,8
41351,20230817,10,13,9.9,65,6.6
41351,20230817,11,13,9.9,65,6.6
41351,20230817,12,14.3,10.5,59,6.4
41351,20230817,13,14.5,10.5,57,6.1
41351,20230817,14,14.7,10.8,59,6.8
41351,20230817,15,15.2,10.8,55,6.2
41351,20230817,16,13.5,10,61,6.2
41351,20230817,17,13.4,10.2,64,6.8
41351,20230817,18,12.2,9.7,70,6.9
41351,20230817,19,10.8,9.1,79,7.3
41351,20230817,20,8.2,7.5,90,6.7
41351,20230817,21,6.9,6.5,94,6
41351,20230817,22,6.3,6,96,5.7
41351,20230817,23,5.6,5.4,96,5
41351,20230818,0,5.1,4.9,97,4.7
41351,20230818,1,4.8,4.6,97,4.4
41351,20230818,2,4.7,4.6,98,4.4
41351,20230818,3,4.1,4,98,3.8
41351,20230818,4,3.6,3.5,98,3.3
41351,20230818,5,3.2,3.1,98,2.9
41351,20230818,6,5.5,5.4,99,5.4
41351,20230818,7,5.6,5.5,99,5.5
41351,20230818,8,6.4,6.3,99,6.3
41351,20230818,9,9.8,9.7,98,9.5
41351,20230818,10,11.3,10.2,86,9
41351,20230818,11,13.6,11.5,76,9.5
41351,20230818,12,14.3,11.1,65,7.8
41351,20230818,13,15.9,11.2,53,6.4
41351,20230818,14,16.2,11.2,50,5.8
41351,20230818,15,16,10.9,49,5.3
41351,20230818,16,15.2,10.4,51,5.1
41351,20230818,17,14.2,10.1,56,5.6
41351,20230818,18,12.2,9.6,69,6.7
41351,20230818,19,9.4,8.1,82,6.5
41351,20230818,20,7.7,7,90,6.2
41351,20230818,21,6.6,6.2,94,5.7
41351,20230818,22,6,5.7,95,5.3
41351,20230818,23,5,4.8,96,4.4
41351,20230819,0,4.7,4.5,97,4.3
41351,20230819,1,4.2,4,97,3.8
41351,20230819,2,4,3.9,98,3.7
41351,20230819,3,3.8,3.7,98,3.5
41351,20230819,4,3.5,3.4,98,3.2
41351,20230819,5,4.1,4,98,3.8
41351,20230819,6,5,4.9,99,4.9
41351,20230819,7,5.4,5.3,99,5.3
41351,20230819,8,7.1,7,99,7
41351,20230819,9,11.8,11.3,94,10.9
41351,20230819,10,13.4,11.6,79,9.8
41351,20230819,11,14,11.7,74,9.5
41351,20230819,12,13.9,11.8,76,9.8
41351,20230819,13,13.8,11.8,77,9.9
41351,20230819,14,13.9,12.4,83,11.1
41351,20230819,15,14,13,89,12.2
41351,20230819,16,14.5,13.2,86,12.2
41351,20230819,17,15,13.3,81,11.8
41351,20230819,18,14.7,12.9,80,11.3
41351,20230819,19,15.1,13.1,78,11.3
41351,20230819,20,15,13.7,86,12.7
41351,20230819,21,14.8,13.7,88,12.8
41351,20230819,22,14.5,13.8,92,13.2
41351,20230819,23,14.4,13.9,94,13.5
41351,20230820,0,14,13.6,95,13.2
41351,20230820,1,13.8,13.5,97,13.3
41351,20230820,2,13.6,13.4,98,13.3
41351,20230820,3,13.5,13.3,98,13.2
41351,20230820,4,13.3,13.1,98,13
41351,20230820,5,13.2,13.1,99,13.1
41351,20230820,6,13.1,12.9,98,12.8
41351,20230820,7,13,12.8,98,12.7
41351,20230820,8,12.9,12.7,97,12.4
41351,20230820,9,13.1,12.9,97,12.6
41351,20230820,10,13.4,13.1,96,12.8
41351,20230820,11,13.7,13.3,95,12.9
41351,20230820,12,14.1,13.3,91,12.7
41351,20230820,13,14.9,13.1,80,11.5
41351,20230820,14,14.6,12.9,81,11.4
41351,20230820,15,13.6,12.4,86,11.3
41351,20230820,16,13.7,12.7,89,11.9
41351,20230820,17,13.6,12.4,86,11.3
41351,20230820,18,12.7,11.8,89,10.9
41351,20230820,19,12.9,12.1,90,11.3
41351,20230820,20,12.6,12,93,11.5
41351,20230820,21,12.2,11.5,92,10.9
41351,20230820,22,12.6,11.9,92,11.3
41351,20230820,23,12.2,11.6,93,11.1
41351,20230821,0,12.4,11.6,90,10.8
41351,20230821,1,12.4,11.3,87,10.3
41351,20230821,2,12.3,10.6,80,9
41351,20230821,3,12.2,11.5,91,10.8
41351,20230821,4,12.1,10.5,81,9
41351,20230821,5,11.9,9.1,67,6
41351,20230821,6,10.7,9.3,82,7.8
41351,20230821,7,10.4,8.6,77,6.6
41351,20230821,8,11.6,9.6,76,7.5
41351,20230821,9,10.8,9.5,84,8.2
41351,20230821,10,11.9,10.2,80,8.6
41351,20230821,11,12.2,10.7,82,9.2
41351,20230821,12,12.1,10.4,80,8.8
41351,20230821,13,12.1,10.9,85,9.7
41351,20230821,14,12.3,11.6,92,11
41351,20230821,15,14.4,11.9,73,9.6
41351,20230821,16,14.5,12,73,9.7
41351,20230821,17,13.6,11.3,74,9.1
41351,20230821,18,13.1,11,76,9
41351,20230821,19,12.8,10.7,76,8.7
41351,20230821,20,12.5,10.4,75,8.2
41351,20230821,21,12.5,10.5,76,8.4
41351,20230821,22,11.9,10.2,79,8.4
41351,20230821,23,11.4,9.5,77,7.5
41351,20230822,0,11.7,9.8,77,7.8
41351,20230822,1,11.7,10,79,8.2
41351,20230822,2,11.7,9.7,76,7.6
41351,20230822,3,11.4,9.4,76,7.3
41351,20230822,4,10.4,8.8,80,7.1
41351,20230822,5,9.5,8.4,85,7.1
41351,20230822,6,7.9,7.3,92,6.7
41351,20230822,7,6,5.7,95,5.3
41351,20230822,8,9.1,8.5,92,7.9
41351,20230822,9,12.6,9.9,69,7.1
41351,20230822,10,13.7,10.3,63,6.8
41351,20230822,11,14.5,10.9,61,7.1
41351,20230822,12,15.1,11.2,59,7.2
41351,20230822,13,15.1,11.2,59,7.2
41351,20230822,14,14.3,10.9,63,7.4
41351,20230822,15,14.6,10.6,58,6.5
41351,20230822,16,14,10.6,63,7.1
41351,20230822,17,13.3,10.6,69,7.7
41351,20230822,18,11.6,9.7,77,7.7
41351,20230822,19,10.6,9.2,82,7.7
41351,20230822,20,9.8,8.6,84,7.2
41351,20230822,21,7.7,7.2,92,6.5
41351,20230822,22,6.8,6.4,94,5.9
41351,20230822,23,6.1,5.8,96,5.5
41351,20230823,0,5.6,5.4,97,5.2
41351,20230823,1,5.1,4.9,97,4.7
41351,20230823,2,4.6,4.5,98,4.3
41351,20230823,3,4,3.9,98,3.7
41351,20230823,4,3.8,3.7,98,3.5
41351,20230823,5,3.3,3.2,98,3
41351,20230823,6,3.1,3,98,2.8
41351,20230823,7,2.9,2.8,98,2.6
41351,20230823,8,5.9,5.8,99,5.8
41351,20230823,9,10.1,9.5,92,8.9
41351,20230823,10,12,9.2,67,6.1
41351,20230823,11,13.2,10.1,65,6.8
41351,20230823,12,13.9,10.3,61,6.5
41351,20230823,13,14.7,10.4,55,5.8
41351,20230823,14,14.8,10.3,53,5.3
41351,20230823,15,13.8,9.9,57,5.4
41351,20230823,16,13.2,9.7,61,5.9
41351,20230823,17,12.2,9.3,66,6
41351,20230823,18,11.6,9.4,73,6.9
41351,20230823,19,11.4,9.3,74,7
41351,20230823,20,11,8.9,74,6.6
41351,20230823,21,11.2,9.1,74,6.8
41351,20230823,22,10.8,9,77,6.9
41351,20230823,23,10.4,9.2,84,7.8
41351,20230824,0,10.5,9.2,83,7.8
41351,20230824,1,10.1,9.1,87,8
41351,20230824,2,10,9.1,88,8.1
41351,20230824,3,10,8.8,84,7.4
41351,20230824,4,9.5,8.7,89,7.8
41351,20230824,5,9.3,8.6,90,7.8
41351,20230824,6,9.3,8.6,91,7.9
41351,20230824,7,9.1,8.5,92,7.9
41351,20230824,8,9.8,9,90,8.2
41351,20230824,9,10.9,9.5,82,8
41351,20230824,10,11.9,9.8,75,7.6
41351,20230824,11,11.6,9.4,73,6.9
41351,20230824,12,12,9.7,73,7.3
41351,20230824,13,13.5,10.3,64,6.8
41351,20230824,14,12.4,9.6,67,6.5
41351,20230824,15,12.5,9.5,65,6.1
41351,20230824,16,12.7,9.4,62,5.6
41351,20230824,17,12.4,9,61,5.1
41351,20230824,18,11.2,8.7,69,5.7
41351,20230824,19,8.6,7.4,84,6.1
41351,20230824,20,8.4,7.8,91,7
41351,20230824,21,9.3,8.4,88,7.4
41351,20230824,22,9.1,8.4,91,7.7
41351,20230824,23,7.4,7,94,6.5
41351,20230825,0,8.7,8.1,92,7.5
41351,20230825,1,7,6.5,92,5.8
41351,20230825,2,5.6,5.2,94,4.7
41351,20230825,3,4.4,4.2,96,3.8
41351,20230825,4,3.8,3.6,97,3.4
41351,20230825,5,3.5,3.3,97,3.1
41351,20230825,6,4.1,4,98,3.8
41351,20230825,7,5.1,5,98,4.8
41351,20230825,8,6.7,6.6,98,6.4
41351,20230825,9,10.1,9.6,93,9
41351,20230825,10,12.3,9.4,66,6.1
41351,20230825,11,13.1,9.2,56,4.6
41351,20230825,12,13.2,9.2,55,4.4
41351,20230825,13,13.8,9.8,56,5.2
41351,20230825,14,15,10.6,54,5.8
41351,20230825,15,14,9.9,56,5.4
41351,20230825,16,13.7,9.5,54,4.6
41351,20230825,17,13.3,9.6,59,5.5
41351,20230825,18,12.1,9.2,66,6
41351,20230825,19,10.1,8.6,80,6.8
41351,20230825,20,8.1,7.3,89,6.4
41351,20230825,21,7.1,6.6,93,6.1
41351,20230825,22,6,5.6,94,5.1
41351,20230825,23,5.2,4.9,95,4.5
41351,20230826,0,4.7,4.5,96,4.1
41351,20230826,1,4.1,3.9,97,3.7
41351,20230826,2,3.8,3.6,97,3.4
41351,20230826,3,3.4,3.2,97,3
41351,20230826,4,3.1,3,98,2.8
41351,20230826,5,2.5,2.4,98,2.2
41351,20230826,6,2.4,2.3,98,2.1
41351,20230826,7,2.1,2,98,1.8
41351,20230826,8,4.7,4.6,98,4.4
41351,20230826,9,9.4,9,95,8.6
41351,20230826,10,11.9,10.7,85,9.5
41351,20230826,11,12.2,10.5,80,8.9
41351,20230826,12,12.8,9.7,65,6.4
41351,20230826,13,13.2,9.8,62,6.1
41351,20230826,14,13.3,9.3,56,4.7
41351,20230826,15,13.5,9.3,54,4.4
41351,20230826,16,13.2,9.4,58,5.1
41351,20230826,17,12.8,9.7,65,6.4
41351,20230826,18,11.4,8.7,67,5.5
41351,20230826,19,11.2,8.2,64,4.7
41351,20230826,20,10.6,8.1,69,5.2
41351,20230826,21,9.8,7.7,73,5.2
41351,20230826,22,7.5,6.4,84,5
41351,20230826,23,7.7,7,90,6.2
41351,20230827,0,8.6,7.6,86,6.4
41351,20230827,1,9.8,8.4,81,6.7
41351,20230827,2,10.4,8.5,76,6.4
41351,20230827,3,9.8,8.2,79,6.4
41351,20230827,4,9.8,8.4,82,6.9
41351,20230827,5,9.7,8.6,85,7.3
41351,20230827,6,9.2,8.4,89,7.5
41351,20230827,7,9.2,8.3,88,7.3
41351,20230827,8,10.8,9.5,84,8.2
41351,20230827,9,13.2,11.5,80,9.8
41351,20230827,10,14.1,12.1,78,10.3
41351,20230827,11,15.3,11.9,64,8.5
41351,20230827,12,15,11.4,62,7.8
41351,20230827,13,16.8,13,62,9.5
41351,20230827,14,15.6,12.1,64,8.8
41351,20230827,15,15.4,12,65,8.9
41351,20230827,16,14.3,12.8,83,11.5
41351,20230827,17,13.6,11.9,81,10.4
41351,20230827,18,12.6,10.8,79,9.1
41351,20230827,19,11.9,10.3,81,8.8
41351,20230827,20,10.7,9.3,82,7.8
41351,20230827,21,9.6,8.4,84,7
41351,20230827,22,8.7,7.8,88,6.8
41351,20230827,23,7.3,6.9,94,6.4
41351,20230828,0,8.2,7.7,93,7.2
41351,20230828,1,10.3,9.5,90,8.7
41351,20230828,2,9,8.3,90,7.5
41351,20230828,3,7.6,7.3,95,6.9
41351,20230828,4,6.5,6.2,95,5.8
41351,20230828,5,5.3,5.1,96,4.7
41351,20230828,6,5,4.8,97,4.6
41351,20230828,7,5.2,5,97,4.8
41351,20230828,8,9.3,8.9,95,8.5
41351,20230828,9,11.7,9.8,77,7.8
41351,20230828,10,11.9,9.9,76,7.8
41351,20230828,11,14.1,10.4,60,6.5
41351,20230828,12,14,9.9,56,5.4
41351,20230828,13,13,9.6,62,5.9
41351,20230828,14,14.3,10.4,58,6.2
41351,20230828,15,13.4,9.9,61,6.1
41351,20230828,16,13.1,9.7,62,6
41351,20230828,17,13.5,9.8,59,5.7
41351,20230828,18,11.5,9,70,6.2
41351,20230828,19,9.7,8.1,79,6.3
41351,20230828,20,7.9,7.1,89,6.2
41351,20230828,21,6.3,5.8,92,5.1
41351,20230828,22,5.7,5.3,94,4.8
41351,20230828,23,4.8,4.5,95,4.1
41351,20230829,0,4.1,3.9,96,3.5
41351,20230829,1,3.9,3.7,97,3.5
41351,20230829,2,3.2,3,97,2.8
41351,20230829,3,3.1,3,98,2.8
41351,20230829,4,2.7,2.6,98,2.4
41351,20230829,5,2.4,2.3,98,2.1
41351,20230829,6,2.2,2.1,98,1.9
41351,20230829,7,2.7,2.7,99,2.6
41351,20230829,8,6,5.9,99,5.9
41351,20230829,9,9.6,8.6,87,7.6
41351,20230829,10,12,9.4,69,6.5
41351,20230829,11,13.3,9.8,61,6
41351,20230829,12,14.5,10.3,55,5.6
41351,20230829,13,15.2,10.2,49,4.6
41351,20230829,14,15.6,10.2,46,4.1
41351,20230829,15,15.9,9.1,34,0.1
41351,20230829,16,15.3,9,37,0.7
41351,20230829,17,14.3,9,44,2.2
41351,20230829,18,12,7.8,51,2.2
41351,20230829,19,10,6.8,59,2.4
41351,20230829,20,7.5,5.6,73,3
41351,20230829,21,6.9,5.5,79,3.5
41351,20230829,22,6.4,5.1,80,3.2
41351,20230829,23,5,4.3,88,3.2
41351,20230830,0,4.8,4.3,92,3.6
41351,20230830,1,6.1,5.2,86,3.9
41351,20230830,2,5.6,4.9,89,3.9
41351,20230830,3,5.6,5,90,4.1
41351,20230830,4,6,5.5,92,4.8
41351,20230830,5,6.6,6.1,92,5.4
41351,20230830,6,6.6,6.1,92,5.4
41351,20230830,7,7.6,7,91,6.2
41351,20230830,8,8.9,8,87,6.9
41351,20230830,9,11,8.7,71,6
41351,20230830,10,12.4,9.6,67,6.5
41351,20230830,11,15.2,11.6,62,8
41351,20230830,12,14.9,11.5,64,8.2
41351,20230830,13,14.2,11.7,72,9.2
41351,20230830,14,14.3,11.4,68,8.5
41351,20230830,15,12.6,11.6,88,10.7
41351,20230830,16,12.4,11.6,90,10.8
41351,20230830,17,12.1,11.3,90,10.5
41351,20230830,18,11.6,11,93,10.5
41351,20230830,19,11.2,10.7,93,10.1
41351,20230830,20,10.6,10.3,96,10
41351,20230830,21,9.8,9.5,96,9.2
41351,20230830,22,7.8,7.6,97,7.4
41351,20230830,23,7.2,7.1,98,6.9
41351,20230831,0,7.8,7.7,98,7.5
41351,20230831,1,7.9,7.8,99,7.8
41351,20230831,2,7.5,7.4,99,7.4
41351,20230831,3,5.8,5.7,99,5.7
41351,20230831,4,7.5,7.4,99,7.4
41351,20230831,5,7,6.9,99,6.9
41351,20230831,6,7.2,7.1,99,7.1
41351,20230831,7,7.3,7.2,99,7.2
41351,20230831,8,7.4,7.3,99,7.3
41351,20230831,9,8.7,8.7,100,8.7
41351,20230831,10,9.7,9.6,99,9.6
41351,20230831,11,11.4,10.9,94,10.5
41351,20230831,12,13.9,11.6,74,9.3
41351,20230831,13,15.6,11.3,56,6.9
41351,20230831,14,15.7,9.9,42,2.9
41351,20230831,15,16.1,10.7,47,4.8
41351,20230831,16,16.3,10.7,45,4.4
41351,20230831,17,15.2,11.6,62,8
41351,20230831,18,13.1,10.1,66,6.9
41351,20230831,19,10.6,9,80,7.3
41351,20230831,20,9,8.4,92,7.8
41351,20230831,21,7.9,7.6,95,7.2
41351,20230831,22,7.1,6.8,96,6.5
41351,20230831,23,6.2,6,97,5.8
41351,20230901,0,5.5,5.3,97,5.1
41351,20230901,1,4.9,4.7,97,4.5
41351,20230901,2,4.5,4.4,98,4.2
41351,20230901,3,3.7,3.6,98,3.4
41351,20230901,4,3.3,3.2,98,3
41351,20230901,5,2.9,2.8,98,2.6
41351,20230901,6,2.5,2.4,98,2.2
41351,20230901,7,2.3,2.2,98,2
41351,20230901,8,5.9,5.9,100,5.9
41351,20230901,9,10,9.9,98,9.7
41351,20230901,10,13,11.6,84,10.4
41351,20230901,11,15.2,12.1,67,9.1
41351,20230901,12,15.7,12.5,67,9.6
41351,20230901,13,16.7,13.5,68,10.8
41351,20230901,14,16.5,13.5,70,11
41351,20230901,15,16,13.4,73,11.2
41351,20230901,16,15.7,13.4,76,11.5
41351,20230901,17,15.4,13.4,79,11.8
41351,20230901,18,15,13.3,82,12
41351,20230901,19,14.4,13.3,88,12.5
41351,20230901,20,14.1,13,87,12
41351,20230901,21,13.8,12.8,88,11.9
41351,20230901,22,12.8,12,91,11.4
41351,20230901,23,11.8,11.2,93,10.7
41351,20230902,0,12.5,12,94,11.6
41351,20230902,1,12.8,12.1,92,11.5
41351,20230902,2,12.5,11.8,92,11.3
41351,20230902,3,12.8,12,90,11.2
41351,20230902,4,13,12,88,11.1
41351,20230902,5,13,12.1,89,11.3
41351,20230902,6,12.7,11.8,89,10.9
41351,20230902,7,11.8,11.2,93,10.7
41351,20230902,8,14.1,12.9,86,11.8
41351,20230902,9,15.2,13,76,11
41351,20230902,10,16.1,13.4,72,11.1
41351,20230902,11,17.1,13.9,68,11.2
41351,20230902,12,17.5,13.9,65,10.9
41351,20230902,13,17.8,13.8,62,10.4
41351,20230902,14,18.4,13.9,58,10
41351,20230902,15,18.1,13.8,59,10
41351,20230902,16,17.2,13.2,61,9.6
41351,20230902,17,16.2,12.7,64,9.4
41351,20230902,18,15.2,12.4,70,9.8
41351,20230902,19,14.8,12.3,73,10
41351,20230902,20,14.3,12,75,10
41351,20230902,21,14.4,12.2,76,10.2
41351,20230902,22,14.2,12.2,78,10.4
41351,20230902,23,14.2,12.4,80,10.8
41351,20230903,0,14.2,12.4,80,10.8
41351,20230903,1,14.2,12.4,80,10.8
41351,20230903,2,14.3,12.3,78,10.5
41351,20230903,3,14.3,12.5,80,10.9
41351,20230903,4,14,12.1,79,10.4
41351,20230903,5,13.9,12.6,85,11.4
41351,20230903,6,13.9,12.5,84,11.3
41351,20230903,7,13.6,12.2,84,11
41351,20230903,8,14.8,12.8,78,11
41351,20230903,9,15.7,13,72,10.7
41351,20230903,10,16.6,12.9,63,9.5
41351,20230903,11,16.8,13.5,67,10.7
41351,20230903,12,16.6,13.3,67,10.5
41351,20230903,13,16.3,13.3,69,10.6
41351,20230903,14,15.8,13.2,73,11
41351,20230903,15,15.6,13.1,74,11
41351,20230903,16,15.3,13.1,76,11.1
41351,20230903,17,15.4,13,75,11
41351,20230903,18,15,12.9,77,11
41351,20230903,19,15.2,12.9,75,10.8
41351,20230903,20,15.2,12.7,73,10.4
41351,20230903,21,15.2,12.8,74,10.6
41351,20230903,22,15,13,78,11.2
41351,20230903,23,14.7,12.9,80,11.3
41351,20230904,0,14.5,13,83,11.7
41351,20230904,1,14.2,13.2,89,12.4
41351,20230904,2,13.7,13.1,93,12.6
41351,20230904,3,13.9,13.3,93,12.8
41351,20230904,4,14.1,13.2,90,12.5
41351,20230904,5,13.9,13,90,12.3
41351,20230904,6,13.9,13.1,91,12.5
41351,20230904,7,13.7,13,92,12.4
41351,20230904,8,14,13.2,91,12.6
41351,20230904,9,14.3,13,85,11.8
41351,20230904,10,14.7,13.1,82,11.7
41351,20230904,11,14.8,12.7,77,10.8
41351,20230904,12,15.1,13.2,79,11.5
41351,20230904,13,15,13.5,84,12.3
41351,20230904,14,15,14.4,93,13.9
41351,20230904,15,15,14.4,93,13.9
41351,20230904,16,15.2,14.7,94,14.3
41351,20230904,17,15.1,14.6,94,14.2
41351,20230904,18,15.1,14.6,94,14.2
41351,20230904,19,14.9,14.5,96,14.3
41351,20230904,20,14.9,14.5,96,14.3
41351,20230904,21,14.9,14.6,97,14.4
41351,20230904,22,14.9,14.6,97,14.4
41351,20230904,23,14.2,14,98,13.9
41351,20230905,0,14.1,13.9,98,13.8
41351,20230905,1,14.2,13.9,96,13.6
41351,20230905,2,13.6,13.3,96,13
41351,20230905,3,14,13.8,98,13.7
41351,20230905,4,14.4,14.2,98,14.1
41351,20230905,5,14.7,14.5,98,14.4
41351,20230905,6,14.8,14.5,97,14.3
41351,20230905,7,14.3,14,96,13.7
41351,20230905,8,14.4,13.8,93,13.3
41351,20230905,9,15.2,14.2,89,13.4
41351,20230905,10,16,14.8,87,13.8
41351,20230905,11,16.9,15.4,85,14.4
41351,20230905,12,16.2,15.4,91,14.7
41351,20230905,13,16.1,15.2,90,14.5
41351,20230905,14,15.9,15.5,96,15.3
41351,20230905,15,16.2,15.4,91,14.7
41351,20230905,16,15.9,15.4,94,15
41351,20230905,17,15.6,15.1,94,14.6
41351,20230905,18,15.5,15.1,96,14.9
41351,20230905,19,15.2,14.9,97,14.7
41351,20230905,20,15,14.7,97,14.5
41351,20230905,21,15.2,15,98,14.9
41351,20230905,22,15,14.8,98,14.7
41351,20230905,23,15.5,15.2,97,15
41351,20230906,0,15.7,15.3,96,15.1
41351,20230906,1,15.4,15.2,98,15.1
41351,20230906,2,15.4,15.2,98,15.1
41351,20230906,3,15.5,15.3,98,15.2
41351,20230906,4,15.4,15.2,98,15.1
41351,20230906,5,14.8,14.6,98,14.5
41351,20230906,6,13.7,13.6,99,13.6
41351,20230906,7,13.2,13.1,99,13.1
41351,20230906,8,14.6,14.5,99,14.5
41351,20230906,9,15.5,15,94,14.5
41351,20230906,10,17.3,16.3,90,15.6
41351,20230906,11,17.7,16.1,84,15
41351,20230906,12,18.5,16.7,82,15.4
41351,20230906,13,18.1,16.3,82,15
41351,20230906,14,17.9,16.2,83,15
41351,20230906,15,18.5,16.4,80,15
41351,20230906,16,17.7,15.9,82,14.6
41351,20230906,17,17.1,15.5,84,14.4
41351,20230906,18,16.5,15.4,88,14.5
41351,20230906,19,16,15.2,91,14.5
41351,20230906,20,15.9,15.2,92,14.6
41351,20230906,21,16,15.4,93,14.9
41351,20230906,22,15.9,15.3,93,14.8
41351,20230906,23,15.9,15.3,93,14.8
41351,20230907,0,15.9,15.4,94,15
41351,20230907,1,15.7,15.1,93,14.6
41351,20230907,2,15,14.6,96,14.4
41351,20230907,3,14.3,14,97,13.8
41351,20230907,4,13.4,13.2,98,13.1
41351,20230907,5,13.6,13.4,98,13.3
41351,20230907,6,14.4,14.3,99,14.3
41351,20230907,7,14,13.9,99,13.9
41351,20230907,8,14.6,14.5,99,14.5
41351,20230907,9,14.7,14.4,97,14.2
41351,20230907,10,15,14.6,96,14.4
41351,20230907,11,15.2,14.8,95,14.4
41351,20230907,12,15.5,15.1,96,14.9
41351,20230907,13,15.8,15.5,97,15.3
41351,20230907,14,15.7,15.2,95,14.9
41351,20230907,15,15,14.6,96,14.4
41351,20230907,16,16.2,15.2,89,14.4
41351,20230907,17,15.7,14,82,12.6
41351,20230907,18,13.9,12.8,87,11.8
41351,20230907,19,12.9,12.3,93,11.8
41351,20230907,20,11.8,11.5,96,11.2
41351,20230907,21,10.8,10.5,96,10.2
41351,20230907,22,9.8,9.6,97,9.4
41351,20230907,23,9,8.9,98,8.7
41351,20230908,0,9.6,9.5,99,9.5
41351,20230908,1,8.7,8.6,98,8.4
41351,20230908,2,8.1,8,99,8
41351,20230908,3,7.4,7.3,99,7.3
41351,20230908,4,6.8,6.7,99,6.7
41351,20230908,5,6.2,6.1,99,6.1
41351,20230908,6,5.8,5.7,99,5.7
41351,20230908,7,5.8,5.7,99,5.7
41351,20230908,8,9.7,9.7,100,9.7
41351,20230908,9,12.2,12,98,11.9
41351,20230908,10,14.3,12.6,81,11.1
41351,20230908,11,15.6,12.6,69,10
41351,20230908,12,16.9,13.6,67,10.7
41351,20230908,13,17.5,13.8,64,10.6
41351,20230908,14,18.6,13.4,52,8.6
41351,20230908,15,17.8,13.8,62,10.4
41351,20230908,16,16.8,13.8,70,11.3
41351,20230908,17,16,12.3,62,8.7
41351,20230908,18,14.6,12.1,73,9.8
41351,20230908,19,11.8,10.8,88,9.9
41351,20230908,20,10.8,10.3,94,9.9
41351,20230908,21,10.2,9.8,95,9.4
41351,20230908,22,9.7,9.4,96,9.1
41351,20230908,23,9.2,9,97,8.8
41351,20230909,0,8.7,8.5,97,8.3
41351,20230909,1,8.8,8.6,97,8.4
41351,20230909,2,8.9,8.8,98,8.6
41351,20230909,3,9.3,9.2,98,9
41351,20230909,4,11.1,11,99,11
41351,20230909,5,11.9,11.7,98,11.6
41351,20230909,6,11.5,11.3,97,11
41351,20230909,7,10.6,10.5,98,10.3
41351,20230909,8,13.5,13.2,96,12.9
41351,20230909,9,15.3,13.3,79,11.7
41351,20230909,10,15.8,13,71,10.6
41351,20230909,11,16,13.1,70,10.6
41351,20230909,12,16.5,13.1,66,10.1
41351,20230909,13,16.5,13.1,66,10.1
41351,20230909,14,17.5,13.5,61,9.9
41351,20230909,15,17,13.2,63,9.9
41351,20230909,16,17.1,13.2,62,9.8
41351,20230909,17,16.1,12.6,64,9.3
41351,20230909,18,14.7,11.9,70,9.3
41351,20230909,19,13.9,11.7,75,9.6
41351,20230909,20,13.8,11.6,75,9.5
41351,20230909,21,13.5,11.4,76,9.4
41351,20230909,22,11.7,10.6,86,9.5
41351,20230909,23,9.7,9.2,93,8.6
41351,20230910,0,10.9,10.3,92,9.7
41351,20230910,1,13.8,11.7,76,9.7
41351,20230910,2,13.9,11.6,74,9.3
41351,20230910,3,11.3,10.3,88,9.4
41351,20230910,4,9.3,8.7,92,8.1
41351,20230910,5,9,8.6,95,8.3
41351,20230910,6,9,8.7,96,8.4
